Process(V) Name                 Module Base Module Name          Result
0x85d7a6d8 svchost.exe          0x0709d0000 netcfgx.dll          OK: module.824.df17a6d8.709d0000.dll
0x85d7a6d8 svchost.exe          0x074fc0000 bcryptprimitives.dll OK: module.824.df17a6d8.74fc0000.dll
0x85d7a6d8 svchost.exe          0x0775d0000 MSCTF.dll            OK: module.824.df17a6d8.775d0000.dll
0x85d7a6d8 svchost.exe          0x070800000 Cabinet.dll          OK: module.824.df17a6d8.70800000.dll
0x85d7a6d8 svchost.exe          0x071e10000 VssTrace.DLL         OK: module.824.df17a6d8.71e10000.dll
0x85d7a6d8 svchost.exe          0x075060000 IPHLPAPI.DLL         OK: module.824.df17a6d8.75060000.dll
0x85d7a6d8 svchost.exe          0x075a30000 profapi.dll          OK: module.824.df17a6d8.75a30000.dll
0x85d7a6d8 svchost.exe          0x073650000 bitsigd.dll          OK: module.824.df17a6d8.73650000.dll
0x85d7a6d8 svchost.exe          0x071c60000 VSSAPI.DLL           OK: module.824.df17a6d8.71c60000.dll
0x85d7a6d8 svchost.exe          0x06d880000 dssenh.dll           OK: module.824.df17a6d8.6d880000.dll
0x85d7a6d8 svchost.exe          0x06fe90000 upnp.dll             OK: module.824.df17a6d8.6fe90000.dll
0x85d7a6d8 svchost.exe          0x073ab0000 ktmw32.dll           OK: module.824.df17a6d8.73ab0000.dll
0x85d7a6d8 svchost.exe          0x0750c0000 VERSION.dll          OK: module.824.df17a6d8.750c0000.dll
0x85d7a6d8 svchost.exe          0x0766d0000 ADVAPI32.dll         OK: module.824.df17a6d8.766d0000.dll
0x85d7a6d8 svchost.exe          0x075ce0000 api-ms-wi...-1-0.dll OK: module.824.df17a6d8.75ce0000.dll
0x85d7a6d8 svchost.exe          0x072c00000 wbemess.dll          OK: module.824.df17a6d8.72c00000.dll
0x85d7a6d8 svchost.exe          0x075520000 wship6.dll           OK: module.824.df17a6d8.75520000.dll
0x85d7a6d8 svchost.exe          0x077c60000 psapi.dll            OK: module.824.df17a6d8.77c60000.dll
0x85d7a6d8 svchost.exe          0x075980000 RpcRtRemote.dll      OK: module.824.df17a6d8.75980000.dll
0x85d7a6d8 svchost.exe          0x072f90000 wmiprvsd.dll         OK: module.824.df17a6d8.72f90000.dll
0x85d7a6d8 svchost.exe          0x073bb0000 dhcpcsvc6.DLL        OK: module.824.df17a6d8.73bb0000.dll
0x85d7a6d8 svchost.exe          0x0711c0000 ESENT.dll            OK: module.824.df17a6d8.711c0000.dll
0x85d7a6d8 svchost.exe          0x075ab0000 api-ms-wi...-1-0.dll OK: module.824.df17a6d8.75ab0000.dll
0x85d7a6d8 svchost.exe          0x0737d0000 taskcomp.dll         OK: module.824.df17a6d8.737d0000.dll
0x85d7a6d8 svchost.exe          0x06ede0000 qmgr.dll             OK: module.824.df17a6d8.6ede0000.dll
0x85d7a6d8 svchost.exe          0x06d4c0000 dpx.dll              OK: module.824.df17a6d8.6d4c0000.dll
0x85d7a6d8 svchost.exe          0x06da00000 msxml3.dll           OK: module.824.df17a6d8.6da00000.dll
0x85d7a6d8 svchost.exe          0x074010000 dsrole.dll           OK: module.824.df17a6d8.74010000.dll
0x85d7a6d8 svchost.exe          0x077970000 SETUPAPI.dll         OK: module.824.df17a6d8.77970000.dll
0x85d7a6d8 svchost.exe          0x073620000 wups.dll             OK: module.824.df17a6d8.73620000.dll
0x85d7a6d8 svchost.exe          0x073c30000 fwpuclnt.dll         OK: module.824.df17a6d8.73c30000.dll
0x85d7a6d8 svchost.exe          0x070e60000 wbemcomn.dll         OK: module.824.df17a6d8.70e60000.dll
0x85d7a6d8 svchost.exe          0x076470000 WLDAP32.dll          OK: module.824.df17a6d8.76470000.dll
0x85d7a6d8 svchost.exe          0x0776a0000 WS2_32.dll           OK: module.824.df17a6d8.776a0000.dll
0x85d7a6d8 svchost.exe          0x070830000 npmproxy.dll         OK: module.824.df17a6d8.70830000.dll
0x85d7a6d8 svchost.exe          0x072ba0000 RasApi32.dll         OK: module.824.df17a6d8.72ba0000.dll
0x85d7a6d8 svchost.exe          0x075110000 GPAPI.dll            OK: module.824.df17a6d8.75110000.dll
0x85d7a6d8 svchost.exe          0x074ea0000 dhcpcsvc.DLL         OK: module.824.df17a6d8.74ea0000.dll
0x85d8cc70 svchost.exe          0x000aa0000 svchost.exe          OK: module.908.df18cc70.aa0000.dll
0x85d8cc70 svchost.exe          0x077b10000 ntdll.dll            OK: module.908.df18cc70.77b10000.dll
0x85d8cc70 svchost.exe          0x077830000 kernel32.dll         OK: module.908.df18cc70.77830000.dll
0x85d8cc70 svchost.exe          0x076780000 RPCRT4.dll           OK: module.908.df18cc70.76780000.dll
0x85d8cc70 svchost.exe          0x0765b0000 sechost.dll          OK: module.908.df18cc70.765b0000.dll
0x85d8cc70 svchost.exe          0x0775d0000 MSCTF.dll            OK: module.908.df18cc70.775d0000.dll
0x85d8cc70 svchost.exe          0x077700000 LPK.dll              OK: module.908.df18cc70.77700000.dll
0x85d8cc70 svchost.exe          0x074020000 nlaapi.dll           OK: module.908.df18cc70.74020000.dll
0x85d8cc70 svchost.exe          0x074630000 wkscli.dll           OK: module.908.df18cc70.74630000.dll
0x85d8cc70 svchost.exe          0x074080000 gpsvc.dll            OK: module.908.df18cc70.74080000.dll
0x85d8cc70 svchost.exe          0x0758a0000 SSPICLI.DLL          OK: module.908.df18cc70.758a0000.dll
0x85d8cc70 svchost.exe          0x0764d0000 msvcrt.dll           OK: module.908.df18cc70.764d0000.dll
0x85d8cc70 svchost.exe          0x0764c0000 NSI.dll              OK: module.908.df18cc70.764c0000.dll
0x85d8cc70 svchost.exe          0x0766d0000 ADVAPI32.dll         OK: module.908.df18cc70.766d0000.dll
0x85d8cc70 svchost.exe          0x0744e0000 NETAPI32.dll         OK: module.908.df18cc70.744e0000.dll
0x85d8cc70 svchost.exe          0x077d00000 GDI32.dll            OK: module.908.df18cc70.77d00000.dll
0x85d8cc70 svchost.exe          0x0744c0000 netutils.dll         OK: module.908.df18cc70.744c0000.dll
0x85d8cc70 svchost.exe          0x075770000 SYSNTFY.dll          OK: module.908.df18cc70.75770000.dll
0x85d8cc70 svchost.exe          0x075980000 RpcRtRemote.dll      OK: module.908.df18cc70.75980000.dll
0x85d8cc70 svchost.exe          0x077790000 USP10.dll            OK: module.908.df18cc70.77790000.dll
0x85d8cc70 svchost.exe          0x0755c0000 srvcli.dll           OK: module.908.df18cc70.755c0000.dll
0x85d8cc70 svchost.exe          0x0753d0000 LOGONCLI.DLL         OK: module.908.df18cc70.753d0000.dll
0x85d8cc70 svchost.exe          0x0755e0000 wevtapi.dll          OK: module.908.df18cc70.755e0000.dll
0x85d8cc70 svchost.exe          0x0747f0000 SAMLIB.dll           OK: module.908.df18cc70.747f0000.dll
0x85d8cc70 svchost.exe          0x074010000 dsrole.dll           OK: module.908.df18cc70.74010000.dll
0x85d8cc70 svchost.exe          0x075110000 GPAPI.dll            OK: module.908.df18cc70.75110000.dll
0x85d8cc70 svchost.exe          0x075a60000 KERNELBASE.dll       OK: module.908.df18cc70.75a60000.dll
0x85d8cc70 svchost.exe          0x076470000 WLDAP32.dll          OK: module.908.df18cc70.76470000.dll
0x85d8cc70 svchost.exe          0x073ea0000 slc.dll              OK: module.908.df18cc70.73ea0000.dll
0x85d8cc70 svchost.exe          0x0756a0000 Secur32.dll          OK: module.908.df18cc70.756a0000.dll
0x85d8cc70 svchost.exe          0x0760d0000 ole32.dll            OK: module.908.df18cc70.760d0000.dll
0x85d8cc70 svchost.exe          0x0776e0000 IMM32.DLL            OK: module.908.df18cc70.776e0000.dll
0x85d8cc70 svchost.exe          0x075d50000 USER32.dll           OK: module.908.df18cc70.75d50000.dll
0x85d8cc70 svchost.exe          0x075910000 CRYPTBASE.dll        OK: module.908.df18cc70.75910000.dll
0x85db8338 svchost.exe          0x000aa0000 svchost.exe          OK: module.1036.df1b8338.aa0000.dll
0x85db8338 svchost.exe          0x077b10000 ntdll.dll            OK: module.1036.df1b8338.77b10000.dll
0x85db8338 svchost.exe          0x074530000 PROPSYS.dll          OK: module.1036.df1b8338.74530000.dll
0x85db8338 svchost.exe          0x077830000 kernel32.dll         OK: module.1036.df1b8338.77830000.dll
0x85db8338 svchost.exe          0x0756a0000 secur32.dll          OK: module.1036.df1b8338.756a0000.dll
0x85db8338 svchost.exe          0x071f60000 webio.dll            OK: module.1036.df1b8338.71f60000.dll
0x85db8338 svchost.exe          0x0747f0000 SAMLIB.dll           OK: module.1036.df1b8338.747f0000.dll
0x85db8338 svchost.exe          0x076780000 RPCRT4.dll           OK: module.1036.df1b8338.76780000.dll
0x85db8338 svchost.exe          0x06d200000 SensApi.dll          OK: module.1036.df1b8338.6d200000.dll
0x85db8338 svchost.exe          0x075990000 WINSTA.dll           OK: module.1036.df1b8338.75990000.dll
0x85db8338 svchost.exe          0x076470000 WLDAP32.dll          OK: module.1036.df1b8338.76470000.dll
0x85db8338 svchost.exe          0x074fc0000 bcryptprimitives.dll OK: module.1036.df1b8338.74fc0000.dll
0x85db8338 svchost.exe          0x070800000 Cabinet.dll          OK: module.1036.df1b8338.70800000.dll
0x85db8338 svchost.exe          0x0775d0000 MSCTF.dll            OK: module.1036.df1b8338.775d0000.dll
0x85db8338 svchost.exe          0x073df0000 dnsrslvr.dll         OK: module.1036.df1b8338.73df0000.dll
0x85db8338 svchost.exe          0x075530000 bcrypt.dll           OK: module.1036.df1b8338.75530000.dll
0x85db8338 svchost.exe          0x075c00000 USERENV.dll          OK: module.1036.df1b8338.75c00000.dll
0x85db8338 svchost.exe          0x071e10000 VssTrace.DLL         OK: module.1036.df1b8338.71e10000.dll
0x85db8338 svchost.exe          0x077700000 LPK.dll              OK: module.1036.df1b8338.77700000.dll
0x85db8338 svchost.exe          0x073c20000 dnsext.dll           OK: module.1036.df1b8338.73c20000.dll
0x85db8338 svchost.exe          0x075a30000 profapi.dll          OK: module.1036.df1b8338.75a30000.dll
0x85db8338 svchost.exe          0x072320000 wkssvc.dll           OK: module.1036.df1b8338.72320000.dll
0x85db8338 svchost.exe          0x077c70000 CLBCatQ.DLL          OK: module.1036.df1b8338.77c70000.dll
0x85db8338 svchost.exe          0x071e50000 rasadhlp.dll         OK: module.1036.df1b8338.71e50000.dll
0x85db8338 svchost.exe          0x071e60000 ncsi.dll             OK: module.1036.df1b8338.71e60000.dll
0x85db8338 svchost.exe          0x075060000 iphlpapi.dll         OK: module.1036.df1b8338.75060000.dll
0x85db8338 svchost.exe          0x076670000 SHLWAPI.dll          OK: module.1036.df1b8338.76670000.dll
0x85db8338 svchost.exe          0x074030000 es.dll               OK: module.1036.df1b8338.74030000.dll
0x85db8338 svchost.exe          0x075480000 mswsock.dll          OK: module.1036.df1b8338.75480000.dll
0x85db8338 svchost.exe          0x075080000 rsaenh.dll           OK: module.1036.df1b8338.75080000.dll
0x85db8338 svchost.exe          0x0758a0000 SspiCli.dll          OK: module.1036.df1b8338.758a0000.dll
0x85db8338 svchost.exe          0x0764d0000 msvcrt.dll           OK: module.1036.df1b8338.764d0000.dll
0x85db8338 svchost.exe          0x0764c0000 NSI.dll              OK: module.1036.df1b8338.764c0000.dll
0x85db8338 svchost.exe          0x0766d0000 ADVAPI32.dll         OK: module.1036.df1b8338.766d0000.dll
0x85db8338 svchost.exe          0x071fb0000 nlasvc.dll           OK: module.1036.df1b8338.71fb0000.dll
0x85db8338 svchost.exe          0x075a20000 MSASN1.dll           OK: module.1036.df1b8338.75a20000.dll
0x85db8338 svchost.exe          0x077d00000 GDI32.dll            OK: module.1036.df1b8338.77d00000.dll
0x85db8338 svchost.exe          0x075920000 SXS.DLL              OK: module.1036.df1b8338.75920000.dll
0x85db8338 svchost.exe          0x075520000 wship6.dll           OK: module.1036.df1b8338.75520000.dll
0x85db8338 svchost.exe          0x077c60000 psapi.dll            OK: module.1036.df1b8338.77c60000.dll
0x85db8338 svchost.exe          0x0711c0000 ESENT.dll            OK: module.1036.df1b8338.711c0000.dll
0x85db8338 svchost.exe          0x075110000 GPAPI.dll            OK: module.1036.df1b8338.75110000.dll
0x85db8338 svchost.exe          0x0744c0000 netutils.dll         OK: module.1036.df1b8338.744c0000.dll
0x85db8338 svchost.exe          0x075980000 RpcRtRemote.dll      OK: module.1036.df1b8338.75980000.dll
0x85db8338 svchost.exe          0x077790000 USP10.dll            OK: module.1036.df1b8338.77790000.dll
0x85db8338 svchost.exe          0x073960000 samcli.dll           OK: module.1036.df1b8338.73960000.dll
0x85db8338 svchost.exe          0x073bb0000 dhcpcsvc6.DLL        OK: module.1036.df1b8338.73bb0000.dll
0x85db8338 svchost.exe          0x0765d0000 OLEAUT32.dll         OK: module.1036.df1b8338.765d0000.dll
0x85db8338 svchost.exe          0x0750d0000 credssp.dll          OK: module.1036.df1b8338.750d0000.dll
0x85db8338 svchost.exe          0x0755e0000 wevtapi.dll          OK: module.1036.df1b8338.755e0000.dll
0x85db8338 svchost.exe          0x0754c0000 CRYPTSP.dll          OK: module.1036.df1b8338.754c0000.dll
0x85db8338 svchost.exe          0x071ff0000 WINHTTP.dll          OK: module.1036.df1b8338.71ff0000.dll
0x85db8338 svchost.exe          0x06da00000 msxml3.dll           OK: module.1036.df1b8338.6da00000.dll
0x85db8338 svchost.exe          0x074ed0000 WTSAPI32.dll         OK: module.1036.df1b8338.74ed0000.dll
0x85db8338 svchost.exe          0x0765b0000 sechost.dll          OK: module.1036.df1b8338.765b0000.dll
0x85db8338 svchost.exe          0x075220000 DNSAPI.dll           OK: module.1036.df1b8338.75220000.dll
0x85db8338 svchost.exe          0x073c30000 Fwpuclnt.dll         OK: module.1036.df1b8338.73c30000.dll
0x85db8338 svchost.exe          0x071e40000 ssdpapi.dll          OK: module.1036.df1b8338.71e40000.dll
0x85db8338 svchost.exe          0x071c60000 VSSAPI.DLL           OK: module.1036.df1b8338.71c60000.dll
0x85db8338 svchost.exe          0x075450000 netjoin.dll          OK: module.1036.df1b8338.75450000.dll
0x85db8338 svchost.exe          0x075a60000 KERNELBASE.dll       OK: module.1036.df1b8338.75a60000.dll
0x85db8338 svchost.exe          0x075ad0000 CRYPT32.dll          OK: module.1036.df1b8338.75ad0000.dll
0x85db8338 svchost.exe          0x072070000 CRYPTNET.dll         OK: module.1036.df1b8338.72070000.dll
0x85db8338 svchost.exe          0x074640000 ATL.DLL              OK: module.1036.df1b8338.74640000.dll
0x85db8338 svchost.exe          0x070090000 vss_ps.dll           OK: module.1036.df1b8338.70090000.dll
0x85db8338 svchost.exe          0x0776a0000 WS2_32.dll           OK: module.1036.df1b8338.776a0000.dll
0x85db8338 svchost.exe          0x074630000 wkscli.dll           OK: module.1036.df1b8338.74630000.dll
0x85db8338 svchost.exe          0x074ec0000 wshtcpip.dll         OK: module.1036.df1b8338.74ec0000.dll
0x85db8338 svchost.exe          0x075300000 DEVRTL.dll           OK: module.1036.df1b8338.75300000.dll
0x85db8338 svchost.exe          0x0760d0000 ole32.dll            OK: module.1036.df1b8338.760d0000.dll
0x85db8338 svchost.exe          0x074f80000 WINNSI.DLL           OK: module.1036.df1b8338.74f80000.dll
0x85db8338 svchost.exe          0x0776e0000 IMM32.DLL            OK: module.1036.df1b8338.776e0000.dll
0x85db8338 svchost.exe          0x075cf0000 CFGMGR32.dll         OK: module.1036.df1b8338.75cf0000.dll
0x85db8338 svchost.exe          0x0722e0000 cryptsvc.dll         OK: module.1036.df1b8338.722e0000.dll
0x85db8338 svchost.exe          0x075d50000 USER32.dll           OK: module.1036.df1b8338.75d50000.dll
0x85db8338 svchost.exe          0x075550000 ncrypt.dll           OK: module.1036.df1b8338.75550000.dll
0x85db8338 svchost.exe          0x075910000 CRYPTBASE.dll        OK: module.1036.df1b8338.75910000.dll
0x85db8338 svchost.exe          0x074ea0000 dhcpcsvc.DLL         OK: module.1036.df1b8338.74ea0000.dll
0x85df0c18 spoolsv.exe          0x000b50000 spoolsv.exe          OK: module.1176.df1f0c18.b50000.dll
0x85df0c18 spoolsv.exe          0x077b10000 ntdll.dll            OK: module.1176.df1f0c18.77b10000.dll
0x85df0c18 spoolsv.exe          0x075530000 bcrypt.dll           OK: module.1176.df1f0c18.75530000.dll
0x85df0c18 spoolsv.exe          0x075a30000 profapi.dll          OK: module.1176.df1f0c18.75a30000.dll
0x85df0c18 spoolsv.exe          0x077830000 kernel32.dll         OK: module.1176.df1f0c18.77830000.dll
0x85df0c18 spoolsv.exe          0x0756a0000 secur32.dll          OK: module.1176.df1f0c18.756a0000.dll
0x85df0c18 spoolsv.exe          0x0719d0000 winspool.drv         OK: module.1176.df1f0c18.719d0000.dll
0x85df0c18 spoolsv.exe          0x077970000 SETUPAPI.dll         OK: module.1176.df1f0c18.77970000.dll
0x85df0c18 spoolsv.exe          0x076780000 RPCRT4.dll           OK: module.1176.df1f0c18.76780000.dll
0x85df0c18 spoolsv.exe          0x075990000 WINSTA.dll           OK: module.1176.df1f0c18.75990000.dll
0x85df0c18 spoolsv.exe          0x0711b0000 usbmon.dll           OK: module.1176.df1f0c18.711b0000.dll
0x85df0c18 spoolsv.exe          0x0713c0000 snmpapi.dll          OK: module.1176.df1f0c18.713c0000.dll
0x85df0c18 spoolsv.exe          0x0765d0000 OLEAUT32.dll         OK: module.1176.df1f0c18.765d0000.dll
0x85df0c18 spoolsv.exe          0x0713e0000 tcpmon.dll           OK: module.1176.df1f0c18.713e0000.dll
0x85df0c18 spoolsv.exe          0x071d80000 FunDisc.dll          OK: module.1176.df1f0c18.71d80000.dll
0x85df0c18 spoolsv.exe          0x071130000 wls0wndh.dll         OK: module.1176.df1f0c18.71130000.dll
0x85df0c18 spoolsv.exe          0x075d20000 WINTRUST.dll         OK: module.1176.df1f0c18.75d20000.dll
0x85df0c18 spoolsv.exe          0x077700000 LPK.dll              OK: module.1176.df1f0c18.77700000.dll
0x85df0c18 spoolsv.exe          0x071e30000 umb.dll              OK: module.1176.df1f0c18.71e30000.dll
0x85df0c18 spoolsv.exe          0x075110000 GPAPI.dll            OK: module.1176.df1f0c18.75110000.dll
0x85df0c18 spoolsv.exe          0x071e50000 rasadhlp.dll         OK: module.1176.df1f0c18.71e50000.dll
0x85df0c18 spoolsv.exe          0x075060000 IPHLPAPI.DLL         OK: module.1176.df1f0c18.75060000.dll
0x85df0c18 spoolsv.exe          0x076670000 SHLWAPI.dll          OK: module.1176.df1f0c18.76670000.dll
0x85df0c18 spoolsv.exe          0x071870000 msxml6.dll           OK: module.1176.df1f0c18.71870000.dll
0x85df0c18 spoolsv.exe          0x075480000 mswsock.dll          OK: module.1176.df1f0c18.75480000.dll
0x85df0c18 spoolsv.exe          0x071610000 PrintIsol...roxy.dll OK: module.1176.df1f0c18.71610000.dll
0x85df0c18 spoolsv.exe          0x071e90000 webservices.dll      OK: module.1176.df1f0c18.71e90000.dll
0x85df0c18 spoolsv.exe          0x074e20000 FirewallAPI.dll      OK: module.1176.df1f0c18.74e20000.dll
0x85df0c18 spoolsv.exe          0x0758a0000 SSPICLI.DLL          OK: module.1176.df1f0c18.758a0000.dll
